x,y,z,res
-1.254598811526375,1.9816171401974518,-3.1486707116138035,1.0501044837614544
4.507143064099161,0.3609636634412041,0.4190094737835812,0.34683866755835613
2.3199394181140507,-1.9047238371367223,3.7294583587640826,-1.965024858510628
0.986584841970366,3.137950197069486,2.322248864095612,0.06033497041040725
-3.439813595575635,1.847311725538793,3.065611478614498,-1.7733199998221567
-3.4400547966379733,-3.373830606551087,1.5878336671071738,2.404646724246828
-4.419163878318005,4.109271844938425,1.9227656451785249,-3.4188320504007317
3.6617614577493516,3.2253724292316903,3.491956515653193,4.763134681448932
1.0111501174320878,4.49799913291924,-2.5033199114081404,-0.9738126095171263
2.0807257779604544,2.2571950838836,-0.10575036356859524,0.48031211060476803
-4.7941550570419755,1.134151959357899,-2.7879055818039777,2.224547500692838
4.699098521619943,-0.8175696370938113,4.876680079966469,-2.520762696234367
3.324426408004218,4.3272848335401335,4.440593396866133,6.486217779444681
-2.8766088932172384,3.660638895004084,-4.605731886314941,5.085451784125608
-3.181750327928994,-4.547813298938106,2.0557517251568846,3.322161764061316
-3.165954901465662,-4.73633025502748,4.252483174156659,6.375988155044515
-1.9575775704046228,-1.2353663312195042,-3.1942465487266647,-1.1166816107276814
0.24756431632237863,3.1055333078183285,0.6794523055262944,0.7093228816305891
-0.6805498135788426,4.872761293149445,4.154882975880419,-1.545498118721193
-2.0877085980195806,-3.495831088964718,-4.660540214142012,-2.683395080406749
1.118528947223795,0.9413071535213513,1.9742026724683992,1.2140265454024477
-3.6050613934795814,-1.1910914336897847,-2.0265099262744926,-0.1254376284741637
-2.0785535146478185,4.699143978146033,4.243961953765304,-4.014589021271594
-1.336381567063083,3.4211892313570864,4.7105824516536785,-1.3640351669247215
-0.43930015782964027,3.383287047111379,4.4426648911343385,-0.32701862708135393
2.8517596139301364,-0.3130684020502974,-0.25785783342536206,1.375789197996208
-3.003262178416403,-0.851804976623348,3.620426509893134,0.8098026261122777
0.14234438413611628,-2.2659292806929376,3.445493985350703,-0.1313763639368442
0.9241456886204249,-4.436245033490729,-1.8089952675674437,1.098749376008101
-4.5354958728000225,3.6472237625505315,3.289154741506774,-6.284062269977214
1.0754485190143832,3.129010091300776,-4.629923652845074,-2.413464059192488
-3.294758763127085,4.9971767328613055,0.96269878482053,-0.8447656661023633
-4.349484070147205,4.966368370739055,-2.6999116271229697,6.239596739652301
4.488855372533333,0.5543170560262745,-3.794331142227212,-1.6850827113603242
4.656320330745594,2.689874151805105,-4.230467983707909,-4.531747180246872
3.0839734811646107,4.44765729882428,1.962887758781397,3.1841083006934925
-1.9538623082662934,3.4964739067741153,-1.6012503623193384,2.560494207350494
-4.023278859936161,-2.5265189825680237,2.2476677152876148,2.0736883144514233
1.8423302651215687,-0.4945586468990646,-4.346436592010576,1.289203355571677
-0.5984750626039865,-3.70840584848505,-1.8470966216938969,0.707177121070304
-3.7796176515522117,4.540510272587223,0.39491292375337217,0.2022176649159846
-0.048230898887298146,1.0617463445088005,2.9072316483896357,0.10312157725786057
-4.656114788847816,-2.7135719449653726,-1.8124749706793009,-2.667729928342544
4.093204020787821,1.7170068440585675,1.2589137643700905,1.7860954685546564
-2.412200183999831,1.1812824045789583,3.8597774823618707,-1.2972035426452562
1.6252228435398202,-1.4183728196715952,1.1586318818230454,0.6531202152828669
-1.8828892391058902,-3.86442407800371,-2.670405252463662,-1.059335938360589
0.20068021177810813,1.7157319559279962,-4.75599218443462,-0.2479884153204423
0.4671027934327965,0.20307700903793346,3.700988739009299,0.4004991711610124
-3.1514554447447294,2.723183917356393,-4.787305891496128,4.284625724740811
4.695846277645586,0.20163501111993387,3.747016726841995,-0.6888836468965527
2.7513282336111455,3.5218150031854005,0.28937134027211986,0.8412297743506418
4.394989415641891,0.5190683877448556,4.390676985128962,0.12605393937846443
3.9482735042764876,0.6093797153538629,2.9878323577366537,0.3840515099247027
0.9789997881108512,3.7665360265834504,4.979341105333376,1.140549677206756
4.218742350231167,-0.9651713378760292,-1.4928818454828985,0.871687328176168
-4.115074979480805,-3.6598477154935924,2.671882889311269,3.478219455192382
-3.040171375808548,-4.71217323686661,-0.9806908639075784,-0.551980942482265
-4.54772711089462,2.5513725567361902,-0.20124379696091133,0.32231986669410884
-1.7466966923673564,1.203095513534647,1.2750546321837009,0.31506234550684054
-1.1132271031051797,2.0407976809922355,3.7367711418633878,-0.5001515436607258
-2.286509682261041,-2.870358384910893,4.840834691992951,3.944325061052569
3.2873750915192943,-3.6362852441323024,2.6827341386451824,-2.778599766522084
-1.432466733064107,-4.8545533433211805,-0.8223321783266622,0.20269967023881152
-2.1906549031261924,-1.4941244119340302,-0.7864299772292984,0.5453670070184772
0.4269608315824849,0.8991768685463306,2.3758230158889146,0.6592950362460956
-3.5907577502523735,-1.077559549002677,-2.6122285423169767,-0.5453204580577506
3.0219698075403976,-0.6252507797627089,-3.8952588686860534,0.8661591720975406
-4.254493563202292,4.0415869449374835,-1.4537784235922349,2.6938463602030076
4.868869366005173,-1.5174453297669963,-2.1276100834591825,2.144710563806054
2.7224476929665737,0.1398948915981082,-2.036918795440099,0.7058102691341264
-3.012843184658276,2.8365301274114305,-2.6639224895009006,2.503963283873329
-4.944778828763976,-1.0345721767872984,-4.579068103636381,-1.839103511052766
3.154614284548341,1.2208670022787347,-4.8212606526658615,-1.5937643477140846
2.0685734384761716,3.6236370874674524,4.877223897360315,2.805546122755873
2.2900716804098735,4.495206236576422,-0.7222686626413761,0.1592058402516665
2.712703466859457,-3.5292651907096206,-1.1567335284031834,1.6554178251411102
-4.259553482659096,4.265876251614944,1.7964728269306987,-3.1835604559753437
-1.4153427145572737,-0.07883706920461808,-2.8174611213493583,-0.7550001029854417
-3.841309404748703,-2.4175561170104167,4.499611839502254,3.8764295924901138
3.6310342587559354,-0.40864243761738717,2.8634501441555207,-0.7002074850890632
1.2329812682755792,4.800325752854771,-4.105889976877405,-2.3333237875991775
-1.6910197514735081,-0.07381906007130379,-0.8241922421507164,-0.1855684864416177
-4.364416497139763,-1.712483897124918,3.791183075621646,2.6557393657104287
-1.890176782843378,1.3340085431672577,4.447320222914103,-1.3898987271343823
-1.7481667797325295,-2.598543812218069,-0.3259848875013027,1.5511975310454957
2.2960617833806403,-4.241366718913361,1.1341138921070772,-0.6674484970473976
1.3755747135521315,-3.7112027808935077,-3.3296605390792475,0.9055911724707569
3.8721274257632654,-3.719541610422276,4.911686261369766,-6.483776005509643
-0.27785074838050683,-3.4809730648770563,-2.6832829861655663,0.08045742226939642
-3.804057540616983,-3.6117282735058986,4.427317741351256,5.587382597079884
2.1324478722299496,1.4087474480321465,1.4964664899236846,1.3084382092658706
2.6078504861689744,-3.1811991560085517,1.0773679487885914,-0.8086957991348015
0.6127719756949626,-1.543327166761368,0.12688511016508564,1.037987799325714
2.7096717995456103,3.967884099060118,-2.6933018828224133,-2.8222496005210145
-0.06204403635609257,-0.2603835973712769,-3.2347196799449174,-0.06274821075110806
0.2273282938199408,1.6755773852102713,-2.7951379092982465,0.24681581778593337
-0.7245898164145039,-3.2768012879837016,-3.1356173785574546,0.0941367051108375
-4.745808732559048,-3.0771098119132922,2.795844735667533,3.224444530361872
-3.9210857300669555,-4.591313837335211,-1.498747408332699,-2.1505530403600472
-4.685708143132658,-3.3106493692783543,-4.421573234366036,-7.768591268869626
1.3641041126378042,-2.2140966096804138,4.6910263014081135,-1.9840190945323473
-1.856440189236733,-3.229895157232532,3.837858849634257,3.363397369020955
0.08570691164702815,-4.112974662429444,4.27752283195213,-0.2654006999995481
4.0756647392609295,-3.793641288993992,4.949078226464353,-6.988588062137313
-2.5070777085112503,-0.3922123196727423,-3.2610475078051273,-0.8905986255643075
-0.8961707696437031,-2.936662815942075,-1.0375798109734125,1.2867000132172708
2.5555113854304867,-1.3573013895192454,2.582384757040913,-0.6054379838556455
-2.7120183450837754,0.03417270854856902,1.9602061805379218,-0.044243653067162075
-4.23020090171207,1.9039482862936534,-3.4610409366014494,2.7125271250320364
-2.1024854708623195,-4.606878601589011,3.158331249906178,3.395045952157143
-3.387787127459956,2.9941039890904264,-2.7555942816333934,2.833955881944795
4.29697652342573,1.2790038949090778,-2.7618238517737694,-1.6727863799226796
3.0812037956441696,-4.182409680511281,0.3697442289341355,0.43439437294110184
1.3340375651042349,3.735786241067773,0.9293993484170313,0.6203498988875105
3.714605901877178,4.208724005318132,0.8008620783781115,2.407500560031851
3.0367207689911453,-4.389220401451363,-4.085131626022451,5.679214750289238
-3.134299411139642,-2.2312235185279627,3.774608626303804,2.741382660620052
3.925589984899778,3.0620127979306133,-2.3439995741129396,-1.7612017061278336
0.393422419156507,2.4825969038365834,-3.7048507871719583,-0.6316120506553551
3.0744015516406247,-3.1547898064362268,3.887480798689772,-3.7756041957287376
3.9609129992349317,-2.906506766632897,4.556514982297534,-4.534587341314665
-1.8199652502813612,-1.2952789720861801,3.6212761726545057,0.7334380771866991
-3.8994807547232324,-0.15477014808978673,3.09516074724878,1.1088371018571395
-2.720648374580583,1.1825477153029595,1.5524198063902173,-0.11520364282491438
-0.7289221137374371,-1.310863604302276,0.5085737060913935,0.6938682417483103
3.1801476592249305,-0.3746528386685206,-4.130132400885898,0.3055813246918687
3.6073058325634335,2.474709381337565,-0.9154678692930132,0.43208665247217326
-4.930478694688093,-4.6331679710940215,-1.2731148298768602,-2.37273871209289
0.10747302577565776,-2.4756305565597927,-2.4024621623967377,0.07954349467412206
-0.8258899685122101,2.1334958588455244,2.234201136885849,0.4058605281139224
-2.7789218952926973,3.9520683768719937,-0.04124264921229148,1.5387473479378813
-3.8013463266631717,0.11677442115666103,-4.189537840923521,0.8239980986031193
-1.6238482859637204,0.3211348526531568,-2.7981679805018866,-0.5088867567987212
4.4290970391251925,-3.9282798866022395,1.8325876365959592,-1.9913892883727264
-1.7679706797924477,-0.5258763317654536,-4.238691405096998,-1.2245935202165021
