x,y,z,res
0.9226720472,0.9050361482,0.2186031501,0.000397344194
0.7639888116,0.6818466909,0.9563740543,0.03860430778
0.7719999609,0.1302061159,0.8973820546,0.542234731
0.2940240495,0.04312836197,0.4992810746,0.1992793622
0.9630188962,0.04928449399,0.1919531288,0.04727384756
0.6075879755,0.5533281994,0.3846491147,0.005863741312
0.8399293009,0.9511879202,0.3053715258,-0.004959862764
0.4713860683,0.2662253559,0.2980735782,0.02172057819
0.8746600518,0.742553082,0.8858858889,0.04878959055
0.7117504325,0.67584878,0.9783240516,0.0182428869
0.5441555006,0.732592252,0.05909737513,-0.0004507564794
0.9563600249,0.4716011961,0.8803657806,0.2084039131
0.02064877437,0.1385297926,0.07331436463,-0.004439255284
0.8274840552,0.9853661196,0.8482809525,-0.04825825502
0.7646942966,0.8188466335,0.9218094724,-0.02182255962
0.3329033105,0.5910385104,0.5767841481,-0.07841368203
0.0240977323,0.809770843,0.6625317373,-0.6220529062
0.3168184201,0.0981743026,0.6342320126,0.1912219112
0.7915368892,0.2818679165,0.7134168804,0.2093587184
0.6660654558,0.555541537,0.7986683917,0.04508864205
0.7496538776,0.4788708318,0.4810632689,0.04332712173
0.9709299068,0.06700621973,0.6568755294,0.4657273264
0.3153797988,0.6213338401,0.4941126384,-0.06900905671
0.9845081961,0.7067466213,0.5855948411,0.04659201495
0.9065182345,0.1152116718,0.1127337569,0.01136154892
0.2452597558,0.4042420049,0.8906403281,-0.1502721931
0.705075926,0.3025945815,0.6153166109,0.1304809511
0.8751018932,0.5184229218,0.5557784035,0.06667329938
0.336029213,0.4217347063,0.406634165,-0.01586805877
0.8567243865,0.5170293472,0.5468434173,0.06236643882
0.2603138972,0.03996927142,0.5227328283,0.2123733506
0.06096751565,0.7694511207,0.2410734007,-0.06337291447
0.180617584,0.5105945917,0.9417087486,-0.3436467955
0.2359679909,0.5125983291,0.3861884182,-0.0490095995
0.1524469081,0.64821229,0.2519811652,-0.03949152863
0.8978085153,0.888769535,0.1330195914,0.00007752917612
0.2959796665,0.8722179134,0.4269741228,-0.08299179023
0.1567096528,0.9267797282,0.4898830862,-0.1779193884
0.322056248,0.23122247,0.1441777773,0.002980965029
0.568104508,0.05312886103,0.8923565777,0.7149623072
0.4646051455,0.579203012,0.7449200324,-0.04835126974
0.9745885264,0.3047122707,0.1102559024,0.006125700638
0.6887486303,0.4546080818,0.4270027709,0.03190626619
0.3787147035,0.7600981963,0.08165627476,-0.002015136013
0.1963341527,0.03466213241,0.1044310679,0.008198715291
